document,cluster_id,silhoutte_score,avg_cos_sim_to_centroid,cos_sim_to_centroid,centroid_ratio
"According to the cargo airline, the firm has expanded the international air cargo delivery network to Asia, Europe and North America with enhanced services and service abilities",18,-0.02,0.83,0.85,0.91
"International flights fell 68% compared with 2019, while domestic travel was down 40%",16,0.01,0.90,0.94,0.85
On-time performance of the top 300 global airlines significantly improved as COVID-19 reduced the number of flights in the air,12,0.11,0.86,0.83,0.88
"A Fars Air Qeshm flight landed in Damascus from Iran on Sunday morning and returned to Tehran on Sunday afternoon, according to civilian flight tracking sites",33,0.07,0.88,0.92,0.64
"Ground Proximity Warning System (GPWS), Traffic Collision Avoidance System (TCAS), Flight Management Systems, Flight Directors, Global Positioning System (GPS) and Airborne Collision Avoidance System (ACAS) which have the capacity of increasing safety and effectiveness in flight operations are available with modern day aircraft",4,0.09,0.86,0.89,0.75
It is possible that international travel will return to normal once vaccines,16,0.01,0.90,0.93,0.77
"The continuing impacts of COVID-19 on commercial aviation are dramatic and extraordinary, with a historic decrease in passenger demand",32,0.01,0.75,0.80,0.94
Increasing use of composites in the aerospace industry and increasing demand from the wind energy are the major factors propelling the market growth,24,0.11,0.82,0.84,0.77
People booked on a British Airways flight who want to return to the UK,33,0.07,0.88,0.87,0.80
"The outbreak could hamper efforts to revive a crucial tourist industry devastated by the pandemic, as authorities ease some restrictions on foreigners and offer incentives to boost domestic travel",20,-0.00,0.81,0.87,0.90
these are all achievements of the nation and will increase the prestige of the Indonesian people in the world of international aviation,17,0.03,0.85,0.84,0.94
Rapid fleet expansion and increase in air traffic are additional causes that can support the global inflight shopping market expansion,24,0.11,0.82,0.86,0.92
Domestic flights have also risen in price,22,0.36,0.89,0.94,0.46
"Travel restrictions at the global level continue to create a state of uncertainty that reduces the demand for air travel, impedes the hard work done to ensure sterilization methods and the health safety of customers",37,0.02,0.73,0.87,0.88
"In December last year, a Delta flight from Salt Lake City to Seattle  had to return to the airport after the cockpit windshield",33,0.07,0.88,0.92,0.88
"Virgin Atlantic launched its first direct flights between London and Pakistan, while British Airways increased its number of flights to Islamabad and Lahore",6,0.05,0.78,0.86,0.91
"Canada-based simulation technology company CAE (NYSE: CAE) (TSX: CAE) CAE has acquired New Zealand-based airline operations management solution company Merlot Aero Ltd. for USD 25m, to strengthen digital flight operations portfolio",18,-0.02,0.83,0.83,0.79
The airline will incrementally increase flights to Montral from 16 January 2021 and operate daily,35,0.08,0.88,0.95,0.72
The implementation of the DFR program has enhanced aviation safety and police aviation operation safety in Chula Vista,31,0.02,0.77,0.81,0.87
"Flag carrier Air Serbia is increasing the number of flights to Montenegro after Montenegro Airlines halted operations, it said",30,0.11,0.86,0.91,0.73
"as increasing adoption of AR technology in the aviation sector and increase in military spending, coupled with the rising demand for combat aircraft, are the prime driving",24,0.11,0.82,0.86,0.76
aerospace manufacturers have been pioneers in developing the technologies that have cut in half airline travel's carbon footprint over the past 30 years,28,0.07,0.90,0.89,0.82
We support these new CO2 standards because aligning with international rules will further strengthen the American aerospace manufacturing sector and drive innovation,18,-0.02,0.83,0.85,0.92
"travelers still consider ticket prices the most important factor when choosing a flight, followed by airlines' measures to protect them from the spread of the coronavirus",38,-0.03,0.80,0.80,0.95
The global airline industry has suffered mightily from a sharp decline in air travel during the COVID-19 pandemic and Lufthansa is no exception,17,0.03,0.85,0.90,0.73
"that a recently-begun global vaccine campaign will help to bring the pandemic under control, Spohr wasn't optimistic that air travel will return to pre-COVID numbers in the coming years",20,-0.00,0.81,0.87,0.93
"With the dramatic drop in air travel due to the pandemic, northern airlines would not be able to provide these essential services without government help, Avery said",34,0.06,0.76,0.84,0.91
flights of strategic aviation of the United States of America has also increased,35,0.08,0.88,0.94,0.80
"As the pandemic continues to impact air travel, the three global alliances believe WASB's proposals",34,0.06,0.76,0.81,0.94
"Vietravel Airlines is a travel airline that provides air transport services and domestic and international tours, contributing to enhancing Vietnam's air transport capacity",39,0.01,0.86,0.90,0.75
"Lastly, the team worked hard to strengthen relationships with air partners in an effort to facilitate the return of international flights",3,0.09,0.81,0.81,0.93
"Air travel has spiked over the past week, when US air travel numbers hit",26,0.04,0.77,0.95,0.73
administration have already reduced the UK air travel to the US by about 90 percent,19,0.06,0.85,0.95,0.64
"2020, Montenegro Airlines' revenues tumbled by 80 percent year on year amid the COVID-19 pandemic and global restrictions on air transport",0,0.08,0.86,0.82,0.97
"The CDC says because of travel restrictions in place since March, air travel to the U.S. from the U.K. has been cut by 90%",21,-0.01,0.82,0.83,0.97
Business travel will never return to its old levels,10,0.10,0.85,0.83,0.98
in China given the increase in the number of flights overseas,30,0.11,0.86,0.82,0.91
SIA and IATA trials are an important step to facilitate the return of air travel,39,0.01,0.86,0.88,0.85
The airline will incrementally increase flights to Montreal from 16 January 2021 and operate daily,35,0.08,0.88,0.97,0.56
holiday car travel and air travel will drop this year by at least 25 percent and nearly 60 percent,26,0.04,0.77,0.95,0.73
passenger travel will not return to 2019 levels until 2024,10,0.10,0.85,0.94,0.89
"However, Boettcher says there has been a five percent increase in leisure travel",16,0.01,0.90,0.91,0.91
"The mission of CCP is to build the capacity of Member States seeking to strengthen risk management, supply chain security and trade facilitation at airports, seaports and land border crossings",31,0.02,0.77,0.82,0.88
"there is still ""a lot of room"" for growth in international routes, especially",16,0.01,0.90,0.87,0.98
"These capital accelerator events were an opportunity to broaden the spectrum of early stage, Florida-based aerospace and aviation companies and entrepreneurs while engaging with Florida's investment community",24,0.11,0.82,0.82,0.86
Bihar Chief Minister Nitish Kumar today asked the Union government to enhance the number of flights from Darbhanga and allow other companies,38,-0.03,0.80,0.82,0.96
"the Air Transport Agreement, in an effort to bolster co-operation in the aviation sector, including a plan to open direct flights to promote trade and tourism between the two countries",31,0.02,0.77,0.82,0.86
"At the same time, the data of the Central Bank of Uzbekistan show a 3% decrease in remittances, which may be due to a change in the methods of transfers in favor of the official ones as a result of a reduction in air flights due to quarantine restrictions",4,0.09,0.86,0.89,0.76
The aviation industry in Oman has seen a big fall in number of passengers and flights in the first nine months,6,0.05,0.78,0.81,0.92
"Vietnam Airlines and Pacific Airlines will increase their number of flights by 28 percent on Hanoi  HCMC,",6,0.05,0.78,0.87,0.99
The national flag carrier and its low-cost subsidiary plan to increase the number of flights on the route,6,0.05,0.78,0.88,0.94
other airlines began cutting flights,35,0.08,0.88,0.97,0.56
"Although the number of flights has decreased, the airport uses the entire terminal to serve passengers, which means a wide range of social distances, complemented by markings on the floor and chairs, helping passengers to keep the required distance easier, says Skytrax",36,0.01,0.75,0.80,0.97
Boeing has strengthened its supply chain with 225 partners in India,18,-0.02,0.83,0.85,0.84
The Ohio Turnpike and Infrastructure Commission said Thanksgiving holiday travel for passenger car trips declined by 34 percent,30,0.11,0.86,0.86,0.89
"Early in the pandemic, airlines were able to retain many employees during the spring in summer with assistance from the federal government as air travel has been cut by over 50% since March",20,-0.00,0.81,0.85,1.00
"CAE (CAE:CAD33.49) adds CAD130 million ($102 million) (1.5%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.92,0.43
