document,cluster_id,silhoutte_score,avg_cos_sim_to_centroid,cos_sim_to_centroid,centroid_ratio
"To date, Delta has increased its China-U.S. air cargo services to 14 flights per week",35,0.08,0.88,0.91,0.78
British Airways is increasing the number of cargo-only flights from China to the UK,35,0.08,0.88,0.95,0.77
Deutsche Lufthansa AG plans to increase the number of flights,7,0.98,1.00,1.00,0.00
"Additionally, increasing air traffic at airports is also a major concern",28,0.07,0.90,0.92,0.83
British Airways has announced it has increased the number of cargo-only flights from China to the UK,2,0.13,0.85,0.97,0.63
Air traffic has been reduced to levels last,19,0.06,0.85,0.94,0.63
"The decline was largely the result of a shift in passenger traffic to dedicated airline terminals, along with a reduction in the number of flights operating out of Sheikh Saad Terminal",4,0.09,0.86,0.90,0.87
they are extremely vulnerable to the dramatic decrease in air traffic being experienced across the globe,28,0.07,0.90,0.94,0.83
"Avation's management is of the opinion that domestic and regional air travel will be the first sector to recover from the movement restrictions and resulting reduction in demand for air travel caused by the COVID-19 pandemic, earlier than long-haul international travel",17,0.03,0.85,0.91,0.79
Airlines reduce flights to China amid coronavirus crisis,12,0.11,0.86,0.90,0.75
Air Canada has reduced its flight operations by more than 90 percent since mid-March,12,0.11,0.86,0.95,0.89
Many airlines are cutting up to            90% of their flight capacity,35,0.08,0.88,0.97,0.56
Air travel has dropped by around 95 percent amid the coronavirus pandemic,0,0.08,0.86,0.94,0.62
"In the end of March, Virgin Australia had announced it was cutting 90 per cent of its domestic flights",23,0.36,0.94,0.95,0.62
"Several exceptional EgyptAir flights will take off starting April 21st to return Egyptian citizens who are still stranded abroad, Al Arabiya reported",33,0.07,0.88,0.94,0.73
Copa Airlines  will increase humanitarian flights,7,0.98,1.00,1.00,0.00
opportunities to build up a local aviation industry are stronger,28,0.07,0.90,0.93,0.88
"ANA has cut about 90 percent of its international flights between April 25 and May 15, while its domestic rival Japan Airlines Co. has similarly announced a more than 90 percent reduction in such flights in May due to the travel restrictions",2,0.13,0.85,0.92,0.66
one flight is arranged for returning students from the Netherlands,4,0.09,0.86,0.91,0.75
Air traffic has fallen to a trickle as flights have been massively,16,0.01,0.90,0.93,0.79
"Crucially, business travel may never return to the same levels",10,0.10,0.85,0.92,0.59
"On April 13, Aeroflot flights from Madrid and Podgorica returned 255 people",33,0.07,0.88,0.98,0.59
"In particular, the airline has been increasing 3 flights connecting Hanoi to Ho Chi Minh City on April 11, 12",35,0.08,0.88,0.97,0.56
"The flight was scheduled to return later in the evening, while the only other incoming flight on the arrivals board was a United Airlines flight from Newark",16,0.01,0.90,0.93,0.75
"global air traffic growth over the next decade will fall to just 4.6% per year, compared with the 5.1% increase that was on the cards before the COVID-19 outbreak",28,0.07,0.90,0.90,0.97
While reducing air travel is important to stop the spread of the virus,16,0.01,0.90,0.90,0.84
Narita reported an 85 percent decrease in international flights,22,0.36,0.89,0.90,0.55
The airline's added flights are an attempt to help people return to their home countries who are currently stranded in the UAE,4,0.09,0.86,0.91,0.72
"The reduction and restriction of flights lead the local airlines losing 235 billion tenge ($550.8 million), airports 24.5 billion tenge ($57.4 million),",35,0.08,0.88,0.95,0.62
"In March, Virgin Atlantic said it had been forced to cut 80 per cent of its flights",30,0.11,0.86,0.92,0.79
British Airways is to drop its flights from Belfast City Airport to Heathrow,16,0.01,0.90,0.93,0.95
The airline also announced that it intends to gradually increase the number of flights,2,0.13,0.85,0.96,0.85
"In view of increasingly strict measures taken by many countries, including restrictions on travel opportunities or border closures, the Air France-KLM Group has drastically reduced its flight activity, which over the next few months should be less than 10%",4,0.09,0.86,0.91,0.88
The airline also said it would reduce the number of flights offered in Canada by about half due to a reduced demand for travel,12,0.11,0.86,0.90,0.69
"by many countries, including restrictions on travel opportunities or border closures, the Air France-KLM Group has drastically reduced its flight activity, which over the next few months should be less than 10%",16,0.01,0.90,0.92,0.92
there has been a severe reduction in passenger aircraft cargo capacity,25,0.15,0.95,0.91,0.76
"There are fears that air traffic will drop by up to 90% over April and May, the Irish Aviation Authority (IAA) has said",16,0.01,0.90,0.92,0.90
The airline will reduce flights out of the five cities starting April 15 and ending June 10,12,0.11,0.86,0.96,0.62
airlines began to radically cut flights to China and other locations in Asia,35,0.08,0.88,0.97,0.56
"Airlines in Japan have already reduced their flights drastically before the state of emergency was declared, but they may further slash flights if the number of travelers continues to drop",12,0.11,0.86,0.93,0.63
China has cut international flights operated by both domestic and international airlines since March 26,22,0.36,0.89,0.90,0.55
flights may be a headache for passengers,16,0.01,0.90,0.91,0.83
American Airlines is cutting nearly 90 percent of its international flights in April and May,22,0.36,0.89,0.90,0.55
"April 1, 2020       Airlines are cutting flights at the Wichita Dwight D",35,0.08,0.88,0.95,0.63
it will drastically reduce flights to two New York City airports amid the coronavirus outbreak,12,0.11,0.86,0.91,0.72
United Airlines has temporarily cut roughly 90% of its flights,7,0.98,1.00,1.00,0.00
charter flights to return passengers to their home cities,33,0.07,0.88,0.93,0.61
The Civil Aviation Administration of China has            cut the number of flights,7,0.98,1.00,1.00,0.00
"United Airlines , meanwhile, said it was cutting nearly 90% of its flights to the New York area",30,0.11,0.86,0.96,0.79
"While he believes that air travel growth will eventually return, he said a quick rebound",21,-0.01,0.82,0.91,0.74
Airline says it will further reduce long-haul flights after 99.4 per cent drop in passenger numbersTop bosses to take 30 per cent,38,-0.03,0.80,0.91,0.97
The airline is cutting 70%-75% of flights in April and about 80%,35,0.08,0.88,0.97,0.56
"For the next two months, the company is cutting roughly 90% of its international flights",22,0.36,0.89,0.90,0.55
pushing airlines that have reduced capacity by up to 90% in recent weeks to further increase the number of flights reduce,12,0.11,0.86,0.93,0.57
Meadows Field Airport has announced a reduction in daily flights,2,0.13,0.85,0.96,0.62
Around 700 of Lufthansa's 763 aircraft are parked following huge reductions in its flight operations,4,0.09,0.86,0.91,0.85
This is likely due to the decrease in air travel demand,25,0.15,0.95,0.98,0.51
Peters said that Qatar Airways flights from New Zealand to Europe were increasing from one to two per day,30,0.11,0.86,0.96,0.79
"the largest carriers such as Cathay Pacific, including its subsidiary Cathay Dragon, have cut flights in April and May by 94 per cent, with some airlines even reducing schedules until September",4,0.09,0.86,0.92,0.75
The current reduction in the number of flights means British Airways is in the position,16,0.01,0.90,0.93,0.76
"Around 600,000 ground and support roles on contract in the aviation industry are at risk",28,0.07,0.90,0.95,0.72
The impact of COVID-19 on airports and the aviation industry has been hugely significant,28,0.07,0.90,0.91,0.91
Qatar Airways flights from New Zealand to Europe will increase from one to two per day,7,0.98,1.00,1.00,0.00
"In Australia, Qatar Airways has increased the number of flights to Europe",7,0.98,1.00,1.00,0.00
Aviation is a key link in the supply chain and this measure will open,39,0.01,0.86,0.90,0.78
there are plans to cut domestic flights by up to 40 percent,25,0.15,0.95,0.96,0.60
Airlines are cutting flights at the Wichita Dwight D,35,0.08,0.88,0.95,0.63
"citizens home, while the government has also announced that it will be working with commercial airlines such as Easyjet to increase the number of flights",2,0.13,0.85,0.92,0.57
"the U.S., and many airlines have ceased or reduced trans-Pacific and domestic flights",16,0.01,0.90,0.92,0.80
Airlines in the UK will be the air transport providers,28,0.07,0.90,0.94,0.94
"The airline will therefore indefinitely cut flights to destinations such as Brisbane, Cairns,",35,0.08,0.88,0.94,0.66
The airline has drastically reduced its flight operations due to the coronavirus crisis,12,0.11,0.86,0.90,0.75
"By April 1st, international flights at SFO will have been reduced by 52%",19,0.06,0.85,0.91,0.79
airlines had cut flights to Australia,35,0.08,0.88,0.97,0.56
Business travel too won't suddenly return,10,0.10,0.85,0.95,0.81
air travel demand is really returning,25,0.15,0.95,0.93,0.97
China has ordered airlines to sharply cut the number of flights,35,0.08,0.88,0.97,0.56
The impact of COVID-19 on demand for air travel has been dramatic and unprecedented,17,0.03,0.85,0.91,0.84
Continued and uninterrupted air cargo services are vital for the economy and for fighting the coronavirus,25,0.15,0.95,0.91,0.78
"we have continued to supply to our commercial customers, but we have naturally seen a reduction in aviation and transport volumes from the restrictions",39,0.01,0.86,0.90,0.82
"most airlines have reduced or suspended their flights to Seychelles, in view of the heavy travel restrictions or bans",12,0.11,0.86,0.95,0.47
"United Airlines, which has a hub at SFO, has cut more than half of its domestic flights and 90% of its international flights in April",22,0.36,0.89,1.00,0.11
SEATTLE (AP) - Alaska Airlines said Wednesday it plans to reduce flights by 70% in April and May and cut pay for its CEO and president,12,0.11,0.86,0.92,0.70
Qatar Airways is increasing flights and business is good,16,0.01,0.90,0.91,0.79
China to cut international flights,22,0.36,0.89,0.90,0.55
"The airline, one of Asia's largest international carriers, is cutting flight capacity by 96 per cent until the end of April and grounding 185 of 196 aircraft",35,0.08,0.88,0.92,0.75
SEATTLE - Alaska Airlines will reduce flights by 70% in April and May and cut pay to its CEO and president,12,0.11,0.86,0.94,0.53
"Alaska Airlines to reduce flights by 70%, cut pay to its CEO and president",12,0.11,0.86,0.94,0.53
"However, airlines around the globe are cutting flights amid plunging demand, reducing travellers' options",35,0.08,0.88,0.91,0.72
"most airlines have reduced or suspended their flights to Seychelles, in view of the heavy travel restrictions or bans across the globe",12,0.11,0.86,0.95,0.47
The coronavirus pandemic is likely to lead to a $252bn (£211bn) drop in revenue for the air travel sector,0,0.08,0.86,0.94,0.62
"Virgin Australia gained 14.5 per cent to 7.1 cents after standing down 8,000 staff and further slashing domestic flight capacity",22,0.36,0.89,0.94,0.46
"the World Health Organization, and the related governmental travel restrictions have significantly reduced the demand for global air transportation",19,0.06,0.85,0.93,0.60
Virgin Australia announced on Wednesday that it is cutting 90 percent of its domestic flights,23,0.36,0.94,0.95,0.62
