document,cluster_id,silhoutte_score,avg_cos_sim_to_centroid,cos_sim_to_centroid,centroid_ratio
EMPTYING SKIES       Airlines are slashing flights and freezing hiring as bookings decline,17,0.40,0.89,0.99,0.25
"Delta will also reduce capacity by around 15 per cent, cutting domestic flights by as much as 15 per cent",33,0.98,1.00,1.00,0.02
JetBlue said it was cutting flights by about 5 per cent,8,0.58,0.94,0.99,0.24
"Flores, however, said domestic flights increased from 406 to 428 weekly",8,0.58,0.94,0.99,0.24
"From 9 March, the airline cut all passenger flights between Hong Kong and Fukuoka, Nagoya,",17,0.40,0.89,0.99,0.25
goal to increase the aviation sector,25,0.29,0.84,0.98,0.37
Qantas CEO Alan Joyce announced on Tuesday that major capacity cuts would be brought in to fight the plunging demand for international travel,13,0.92,0.99,1.00,0.04
to date the airline has not cut any flights of routes,17,0.40,0.89,0.99,0.25
"Given the reduction in international flights, he said the vacant airport slots",8,0.58,0.94,0.99,0.24
Lifestyle changes will include cutting aviation and halving meat consumption,25,0.29,0.84,0.98,0.37
"Airlines across the globe are rushing to cut flights and costs, and warning of a hit to earnings",17,0.40,0.89,0.99,0.25
"In response to the spread of the novel coronavirus, Irish low-costs carrier Ryanair has further reduced the number of flights",15,0.07,0.78,0.90,0.69
A number of other Russia air carriers have already reduced the number of flights to Italian destinations because of the acute coronavirus situation and decreasing demand,33,0.98,1.00,1.00,0.02
"As a result of the latest developments, EasyJet has said it expects to reduce the number of flights",36,0.05,0.86,0.94,0.55
"it plants to cut domestic, Canadian and international flights",8,0.58,0.94,0.99,0.24
United Airlines recently announced plans to cut domestic flights by 10 per cent,13,0.92,0.99,1.00,0.04
The executive board of Lufthansa therefore decided today to reduce the flight capacity,33,0.98,1.00,1.00,0.02
"Airlines are slashing flights to countries with large outbreaks,",17,0.40,0.89,0.99,0.25
"The airport aims to boost business aviation activity, which currently is represented by five to 10 private jets per week",10,1.00,1.00,1.00,0.00
number of other Russia air carriers have already reduced the number of flights to Italian destinations because of the acute coronavirus situation and decreasing demand,33,0.98,1.00,1.00,0.02
The Executive Board of Deutsche Lufthansa AG therefore decided today to reduce the flight capacity,33,0.98,1.00,1.00,0.02
The company also announced that it will cut international flights by 20% in April and similar,13,0.92,0.99,1.00,0.04
The spread of the coronavirus has sharply reduced air travel,33,0.98,1.00,1.00,0.02
Qantas said it will cut more international flights this month amid falling bookings because of coronavirus fears,8,0.58,0.94,0.99,0.24
Wednesday that starting in April it will reduce passenger-carrying capacity 20% on international routes and 10% in the U.S.,33,0.98,1.00,1.00,0.02
Wednesday it will reduce passenger-carrying capacity 20% on international routes and 10% to 12% in the U,33,0.98,1.00,1.00,0.02
"The airline will cut flights,",17,0.40,0.89,0.99,0.25
Airlines have cut flights to Asia and Italy amid the crisis and canceled all flights to China until late April,17,0.40,0.89,0.99,0.25
country would see the precipitous rise in CAGR and annual Airfreight Forwarding growth,2,0.04,0.80,0.97,0.63
"JetBlue is reducing flight capacity by 5%,",33,0.98,1.00,1.00,0.02
United Airlines will reduce flights across the U.S. and Canada by 10% in April with similar plans for May,33,0.98,1.00,1.00,0.02
"a media event in Singapore.       Airlines across the globe are rushing to cut flights and costs, and warning of a hit to earnings, as a new virus that started in China spreads, raising fears of a pandemic that could plunge the global economy into recession",30,0.11,0.86,0.97,0.53
country would see the precipitous rise in CAGR and annual Air Charter Services growth,2,0.04,0.80,0.97,0.63
Ryanair announced they would cut a quarter of all flights,13,0.92,0.99,1.00,0.04
Around 10% of the airline's flights could be cut in the next quarter,17,0.40,0.89,0.99,0.25
the airline will cut about 10 percent of its U.S. flights and 20 percent of global flights in April and May,17,0.40,0.89,0.99,0.25
The company aims to gain a 30-percent share in Vietnam's aviation market and expand its flight network to 85 routes this year,25,0.29,0.84,0.98,0.37
"The coronavirus crisis has led to the Six Nations being disrupted and threatened several other major sporting events, large concerts and festivals being cancelled and airlines reducing flights",17,0.40,0.89,0.99,0.25
"Tourism was mixed, with some decline in airline travel associated with the COVID-19 outbreak",10,1.00,1.00,1.00,0.00
"Meanwhile, easyJet has reduced flights to northern Italy throughout March after the infection rate rose beyond 2,000",33,0.98,1.00,1.00,0.02
Israeli airline reduces flights following drop in demand,33,0.98,1.00,1.00,0.02
"40% of traffic at its hub San Francisco International Airport, has been hit with a drastic drop in demand that caused the airline to cut flights to China and Hong Kong through April 30 and reduce routes to South Korea, Japan, and Singapore",17,0.40,0.89,0.99,0.25
AirNav Indonesia will provide an incentive to reduce the cost of Aviation Navigation Services by 20% (twenty percent) on the flight route,36,0.05,0.86,0.91,0.82
"Short-haul and medium-haul flights could also be cut by up to 25 per cent, according to the airline",17,0.40,0.89,0.99,0.25
"Wizz Air also reduced the number of flights from Moldovan capital Chisinau to Milan, Rome, Torino,",33,0.98,1.00,1.00,0.02
The third runway would have            expanded the number of flights from the airport by more than 40 per cent,38,0.51,0.94,0.99,0.22
It said thedigital voucher of RM100 for domestic flights and train fares will boost demand for public transportation,8,0.58,0.94,0.99,0.24
British Airways said it is reducing the number of flights between London and Milan's Linate airport over the next two weeks due to falling demand,36,0.05,0.86,0.94,0.55
"Delta Airlines, which is reducing flights to South Korea because of the outbreak in that nation, fell 4.5 percent",33,0.98,1.00,1.00,0.02
"Delta Airlines, which is reducing flights to South Korea because of the outbreak in that nation, fell 4.5%",33,0.98,1.00,1.00,0.02
Air Astana says sudden reduction of flights,8,0.58,0.94,0.99,0.24
"The air transport sector supports airlines, airport operators,",17,0.40,0.89,0.99,0.25
A number of airlines have cut down flights on concerns over the virus' pandemic potential and falling demand from travelers,17,0.40,0.89,0.99,0.25
local airlines began to reduce the number of flights    or stop them altogether    on some mid  and long haul routes in late January to minimize the impact of the virus on their earnings,33,0.98,1.00,0.96,0.95
This in addition to strengthening relations with the most prominent international organizations and companies in the aviation industry,25,0.29,0.84,0.98,0.37
"FORT WORTH, Texas - American Airlines will expand preordered meal service to premium cabins on American Eagle flights, adding another",38,0.51,0.94,0.99,0.22
"Duong Tri Thanh, general director of national flag carrier Vietnam Airlines, said the epidemic has significantly reduced demand on both domestic and international routes",36,0.05,0.86,0.94,0.55
"Turkmenistan Airlines intends to increase the number of flights to Birmingham (UK) to two a week, on Fridays and Sundays, from March 8, 2020,",17,0.40,0.89,0.99,0.25
that is leading the charge for enhancing aviation security,25,0.29,0.84,0.98,0.37
also so-called 'belly cargo' capacity is reduced,33,0.98,1.00,1.00,0.02
"But flight restrictions have reduced business travel, and some companies have pulled out of conferences",33,0.98,1.00,1.00,0.02
The fall in air traffic is already beginning to impact the airline sector,17,0.40,0.89,0.99,0.25
Airlines have been steadily increasing the number of flights they have cancelled,17,0.40,0.89,0.99,0.25
"flights       * * *       American Airlines will expand preordered meal service to premium cabins on American Eagle flights, adding another",38,0.51,0.94,0.99,0.22
The aerospace sector has risen in demand rapidly,23,0.35,0.90,0.99,0.31
Qantas said it was cutting flights,8,0.58,0.94,0.99,0.24
SYDNEY (AP) - Australia's Qantas says it will slash flights to Asia as the coronavirus crisis cuts into the airline and travel industries,4,0.11,0.81,0.91,0.81
Australian airline Qantas announced Thursday the temporary reduction of its flights,13,0.92,0.99,1.00,0.04
"Qantas said it would cut flights to Asia by 16 percent through May, with the suspension of all flights to Shanghai",8,0.58,0.94,0.99,0.24
Australia's Qantas has said it will slash flights to Asia as the coronavirus crisis cuts into the airline and travel industries,4,0.11,0.81,0.91,0.81
rising demands from automotive and aerospace applications are one of the key drivers for the growth of the Europe carbon fiber market,10,1.00,1.00,1.00,0.00
"flights of low-cost airline Jetstar to Japan and Thailand, and intra-Asia flightsQantas and Jetstar flights between Australia and New Zealand will be reduced by around 5 per cent, while the group",33,0.98,1.00,1.00,0.02
Japan Airlines has decided to reduce the number of flights connecting Japan with South Korea and Taiwan due,33,0.98,1.00,1.00,0.02
Singapore Airlines Ltd said on February 18 that it will temporarily cut flights across its global network in the next three months due to falling demand as a result of the Covid-19 outbreak,8,0.58,0.94,0.99,0.24
"Tr\\xED Th\\xE0nh, general director of Vietnam Airlines, said the epidemic has significantly reduced demand on both domestic and international routes",36,0.05,0.86,0.94,0.55
"Singapore Airlines Ltd will temporarily cut flights across its global network in the three months to May, it says,",8,0.58,0.94,0.99,0.24
"For February and March, we have now reduced our overall passenger flight capacity by approximately 40%, representing further reduction since our recent announcement",33,0.98,1.00,1.00,0.02
The 9.15am flight from Belfast to Venice returned to the airport,20,0.57,0.97,1.00,0.19
"An EasyJet spokesman said the flight returned as a precautionary measure due to a ""technical issue",5,-0.03,0.80,0.91,0.65
a week until the airline decided to cut flights,17,0.40,0.89,0.99,0.25
Turkish Airlines and Qatar Airways for summer 2020 have announced an increase in the number of flights,13,0.92,0.99,1.00,0.04
"The possible channels of slow down could be, through a drop in outbound travel and tourism from China, reduction in intra-regional tourism,",10,1.00,1.00,1.00,0.00
"mainland China, and most carriers have cut or reduced flights to Hong Kong",17,0.40,0.89,0.97,0.31
"Turkish Airlines continues to expand its network of flights, and has begun operations in Malabo as of February",38,0.51,0.94,0.99,0.22
"Smith said that with the virus-caused decline in air travel, ""I can certainly see that",8,0.58,0.94,0.91,1.00
