document,cluster_id,silhoutte_score,avg_cos_sim_to_centroid,cos_sim_to_centroid,centroid_ratio
playback of the briefing and Q&A session will also be available on the company's website,27,-0.02,0.70,0.85,0.66
"Capgemini announced today it has set up a dedicated Lab and team of q uantum technology experts from across the globe , to develop capabilities and coordinate research facilities aimed at the advancement of quantum technologies and exploration",34,0.03,0.75,0.85,0.89
This will allow NRC scientists to fully exploit the potential of PNR detection in a variety of quantum technology applications,4,-0.05,0.78,0.83,0.85
IBM (NYSE:  IBM ) today announced that LG Electronics has joined the IBM Quantum Network to advance the industry applications of quantum computing,9,0.02,0.78,0.83,0.76
"more than 170 clients, including  LG Electronics, Fortune 500 companies, start-ups, academic institutions and research labs working with IBM Quantum technology to advance quantum computing and explore practical applications",11,0.03,0.79,0.84,0.85
IBM Quantum IBM Quantum is an industry-first initiative to build universal quantum systems for business and science applications,11,0.03,0.79,0.80,0.94
"Importantly, a growing number of companies have now embarked on research collaborations and have created full-scale organizations to develop and implement quantum computing applications",14,-0.03,0.79,0.84,0.96
I am very much looking forward to speaking about the software that we develop at HQS to make quantum computers useful for the high performance computing (HPC) community,19,-0.06,0.76,0.89,0.76
"Powered by quantum computing technology from industry leader  D-Wave , the HONE technology allows for unprecedented supply chain intelligence",14,-0.03,0.79,0.82,0.92
why we're excited to see more and more forward-thinking organizations start to leverage the power of quantum computing to identify and solve complex supply chain and logistics issues efficiently,14,-0.03,0.79,0.85,0.89
SavantX is one of the first organizations in the world to leverage the enormous power of quantum computing,6,-0.03,0.70,0.81,1.00
"Also, some countries are developing quantum communication methods that should be immune to an attack",18,0.00,0.82,0.84,0.84
"Working with strategic partners to bring innovations in each of those areas, TCL provides more color with Quantum Dot technology and wide color standards",19,-0.06,0.76,0.81,0.94
project which is going to be first Quantum Computing Technology Park of India,5,0.44,0.99,0.98,0.65
One big challenge for scientists is getting qubits to maintain superposition and entanglement long enough to complete a task,17,-0.05,0.73,0.84,0.86
"Risk Factors"" in our reports filed with the SEC, including the Company's Quarterly Reports on Form 10-Q, Annual",37,0.08,0.73,0.80,0.66
The event and Q&A session will be available,22,-0.07,0.85,0.82,0.79
"NTT Corporation (NTT, President & CEO: Jun Sawada, Chiyoda-ku, Tokyo)(TOKYO:9432) in cooperation with the University of Tokyo (President: Teruo Fujii, Bunkyo-ku, Tokyo) and RIKEN (President: Hiroshi Matsumoto, Wako-shi, Saitama) has developed an optical fiber-coupled quantum light source (squeezed light source) (*1), which is a key technology for realizing a fault-tolerant large-scale universal optical quantum computer",32,0.05,0.66,0.80,0.93
"To realize optical quantum computers, one of the most important components is a quantum light source generating squeezed light, which is the origin of quantum nature in optical quantum computers",1,-0.01,0.72,0.83,0.86
This means that the key device in optical quantum computers has been realized in a form that is compatible with optical fibers while maintaining the broadband nature,29,-0.03,0.77,0.80,0.99
"light source module, which will be a key device to realize a rack-sized optical quantum computer",1,-0.01,0.72,0.85,0.87
This achievement makes it possible to develop an optical quantum computer on a realistic scale in a stable and maintenance-free optical system using optical communication devices,36,0.03,0.76,0.81,0.94
This is an approach that does not necessarily require integration or large-scale equipment and makes it possible to realize universal quantum computation on the realistic equipment scale of a rack,19,-0.06,0.76,0.83,0.94
This technology can be used to realize all-optical quantum computers in the future and will greatly contribute to realizing all-optical quantum computers that operate at terahertz clock frequencies and are overwhelmingly fast,18,0.00,0.82,0.85,0.82
"As a first step, we will develop an optical quantum computer composed",35,0.05,0.83,0.84,0.93
"Q was not told that this step had been taken and, in circumstances where its solicitor's requests for information were being ignored, it was unaware that the papers were with the judge with a view to securing judicial endorsement of the FDR agreement",26,-0.09,0.69,0.80,0.83
"IQM is building Finland's first commercial 54-qubit quantum computer with VTT, and an IQM-led consortium (Q-Exa) is building a quantum computer in Germany that will be integrated into an HPC supercomputer to create an accelerator for future scientific research",34,0.03,0.75,0.85,0.90
"The work was performed on Rigetti’s 32-qubit system, demonstrating that practical applications are within reach for near-term quantum hardware",18,0.00,0.82,0.86,0.93
"The work was performed on Rigetti's 32-qubit system, demonstrating that practical applications are within reach for near-term quantum hardware",18,0.00,0.82,0.86,0.93
"Risk Factors"" in Ducommun's reports filed with the SEC, including the Company's Quarterly Reports on Form 10-Q, Annual",37,0.08,0.73,0.80,0.66
A collaboration between the University of Birmingham-led UK Quantum Technology Hub and BAE Systems to develop and integrate quantum sensing technologies,34,0.03,0.75,0.89,0.93
The Coretec Group to produce cyclohexasilane (CHS) and silicon quantum dots as well as conduct experiments,4,-0.05,0.78,0.84,0.88
Thales is fully committed in developing quantum technologies in particular for quantum sensors and quantum communications that will provide a real breakthrough for many Thales' applications domains,19,-0.06,0.76,0.84,0.92
"For instance, in January 2021, Boehringer Ingelheim entered into a collaborative agreement with Google Quantum AI (Google), focusing on researching and implementing cutting-edge use cases for quantum computing in pharmaceutical research and development",34,0.03,0.75,0.81,0.84
A method evolves a lattice of qubits in a quantum computer,36,0.03,0.76,0.83,0.90
the race to innovation in quantum computing proving to be the great scientific race,39,-0.08,0.73,0.86,0.93
"IQM is building Finland's first commercial 54-qubit quantum computer with VTT, and an IQM-led consortium (Q-Exa) is building Germany's quantum computer that will be integrated into an HPC supercomputer to create an accelerator for future scientific research",34,0.03,0.75,0.85,0.90
they work on AI and quantum computing,20,0.41,0.89,0.95,0.45
the Quantinuum Model H1 quantum computer powered by Honeywell,0,0.03,0.80,0.84,0.85
"We will be the only truly integrated full stack quantum computing company in the world,"" he said",22,-0.07,0.85,0.87,0.90
a joint effort to establish an intermediate representation with the goal to facilitate interoperability within the quantum ecosystem and provide a representation suitable for current and future heterogenous quantum processors,31,-0.01,0.74,0.84,0.83
Mr Johnson announced new ambitions for the UK to build a quantum computer,9,0.02,0.78,0.82,0.88
"He said he and colleagues had developed an algorithm for a non-quantum computer to perform a task ""thought to be impossible"" for regular computers",17,-0.05,0.73,0.80,0.97
'm thrilled that Denise and Justin see the scalability of our technology roadmap and have decided to bring their unique skills in quantum computing and business leadership experience to our team,29,-0.03,0.77,0.84,0.99
for accelerating progress in the development of quantum technologies for practical applications should be through facilitation of access,31,-0.01,0.74,0.84,0.92
"for hardware companies, companies providing quantum computing software should have the opportunity to join the program to provide these services",19,-0.06,0.76,0.83,0.93
This technique of acoustic manipulation provides new opportunities for the processing of quantum information in quantum devices with dimensions similar to those of current microchips,24,0.05,0.71,0.81,0.92
